UserID,Prediction,Actual,Hit-Ratio,confi
77630,"[332, 393, 262, 276, 270, 407, 324, 462, 458, 143, 380, 193, 158, 318, 308]",{0},0.0,0-0.2
103430,"[3, 216, 343, 325, 245, 401, 231, 417, 298, 113, 4, 29, 0, 1, 20]","{0, 1, 2, 3, 4}",0.8,0.8-1.0
152417,"[280, 370, 194, 9, 29, 337, 251, 42, 70, 395, 53, 4, 332, 487, 218]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.2,0.2-0.4
83867,"[1, 332, 34, 477, 484, 258, 419, 248, 27, 348, 134, 129, 376, 220, 235]","{0, 1, 2, 3}",0.25,0.2-0.4
66969,"[483, 243, 70, 122, 382, 97, 326, 409, 152, 241, 108, 150, 366, 104, 477]",{0},0.0,0-0.2
77226,"[469, 112, 480, 4, 127, 399, 436, 27, 342, 116, 138, 380, 476, 303, 56]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.1111111111111111,0-0.2
120354,"[19, 418, 27, 268, 332, 90, 82, 276, 0, 260, 273, 290, 309, 449, 144]","{0, 1, 2}",0.3333333333333333,0.2-0.4
84097,"[0, 325, 134, 224, 283, 130, 55, 129, 340, 143, 89, 144, 59, 433, 102]","{0, 1}",0.5,0.4-0.6
38995,"[392, 466, 221, 457, 426, 477, 462, 416, 177, 98, 480, 49, 42, 325, 479]",{0},0.0,0-0.2
198367,"[391, 426, 441, 482, 172, 11, 411, 470, 461, 481, 465, 131, 0, 60, 273]",{0},1.0,0.8-1.0
120920,"[323, 440, 444, 165, 139, 92, 281, 270, 1, 12, 328, 373, 302, 33, 310]","{0, 1}",0.5,0.4-0.6
60419,"[27, 497, 371, 260, 300, 394, 217, 254, 140, 0, 337, 122, 361, 268, 269]",{0},1.0,0.8-1.0
45172,"[73, 448, 72, 446, 478, 8, 293, 20, 191, 465, 112, 429, 24, 32, 206]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}",0.10714285714285714,0-0.2
83058,"[0, 49, 385, 331, 48, 213, 361, 170, 148, 352, 313, 19, 423, 290, 465]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
61572,"[162, 156, 1, 80, 151, 390, 422, 25, 433, 5, 244, 195, 126, 250, 144]","{0, 1}",0.5,0.4-0.6
32302,"[1, 207, 348, 309, 130, 244, 200, 325, 448, 464, 316, 230, 241, 423, 317]","{0, 1}",0.5,0.4-0.6
101587,"[313, 152, 466, 363, 341, 50, 11, 146, 102, 470, 180, 464, 107, 95, 236]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12}",0.07692307692307693,0-0.2
132868,"[0, 436, 166, 27, 376, 41, 304, 92, 471, 489, 9, 361, 270, 167, 114]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
198489,"[461, 0, 342, 481, 390, 2, 36, 478, 88, 333, 148, 443, 23, 470, 250]","{0, 1, 2, 3}",0.5,0.4-0.6
55845,"[9, 268, 235, 118, 103, 234, 2, 406, 501, 361, 310, 72, 271, 131, 282]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.18181818181818182,0-0.2
128725,"[424, 386, 376, 93, 264, 87, 164, 114, 110, 274, 161, 168, 138, 415, 422]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}",0.0,0-0.2
96448,"[26, 0, 133, 266, 122, 161, 394, 100, 216, 484, 136, 53, 399, 168, 315]","{0, 1}",0.5,0.4-0.6
138217,"[254, 418, 37, 101, 122, 457, 320, 306, 133, 273, 304, 30, 359, 186, 17]","{0, 1, 2, 3}",0.0,0-0.2
44074,"[148, 500, 0, 350, 144, 123, 478, 284, 256, 356, 81, 2, 146, 387, 124]","{0, 1, 2, 3, 4, 5}",0.3333333333333333,0.2-0.4
124659,"[241, 23, 327, 225, 309, 384, 478, 325, 374, 326, 485, 369, 162, 70, 210]",{0},0.0,0-0.2
97163,"[497, 71, 155, 399, 167, 59, 384, 437, 259, 382, 123, 217, 147, 154, 11]","{0, 1}",0.0,0-0.2
67391,"[18, 12, 0, 170, 94, 298, 399, 31, 328, 270, 453, 361, 86, 425, 432]","{0, 1, 2}",0.3333333333333333,0.2-0.4
188244,"[471, 181, 111, 467, 153, 122, 159, 190, 67, 0, 10, 269, 2, 344, 185]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.2222222222222222,0.2-0.4
161738,"[4, 9, 33, 3, 288, 18, 443, 473, 321, 0, 143, 95, 284, 99, 300]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12}",0.3076923076923077,0.2-0.4
185130,"[0, 138, 353, 54, 117, 167, 140, 240, 275, 459, 499, 244, 407, 84, 450]","{0, 1}",0.5,0.4-0.6
159902,"[329, 466, 0, 361, 257, 323, 35, 238, 101, 155, 450, 47, 380, 388, 402]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
200010,"[63, 217, 334, 167, 189, 354, 358, 492, 133, 156, 272, 0, 448, 100, 274]",{0},1.0,0.8-1.0
141747,"[3, 384, 0, 374, 436, 490, 2, 322, 439, 87, 433, 494, 155, 141, 301]","{0, 1, 2, 3, 4}",0.6,0.6-0.8
14921,"[0, 300, 98, 387, 142, 368, 254, 190, 319, 174, 349, 197, 21, 366, 104]",{0},1.0,0.8-1.0
97671,"[0, 179, 161, 281, 252, 394, 308, 158, 45, 69, 96, 314, 102, 398, 227]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
66396,"[3, 374, 97, 458, 1, 318, 17, 82, 314, 161, 452, 357, 282, 206, 254]","{0, 1, 2, 3}",0.5,0.4-0.6
107708,"[47, 321, 80, 15, 281, 369, 289, 147, 8, 26, 235, 190, 2, 247, 70]","{0, 1, 2}",0.3333333333333333,0.2-0.4
162935,"[368, 180, 152, 102, 223, 352, 383, 1, 2, 150, 324, 89, 30, 88, 333]","{0, 1, 2, 3, 4, 5, 6}",0.2857142857142857,0.2-0.4
61746,"[1, 258, 350, 89, 306, 450, 176, 271, 72, 191, 299, 300, 25, 257, 290]","{0, 1}",0.5,0.4-0.6
81364,"[2, 452, 142, 260, 166, 92, 301, 267, 453, 499, 330, 392, 295, 498, 123]","{0, 1, 2, 3}",0.25,0.2-0.4
96205,"[76, 277, 114, 100, 158, 280, 167, 314, 243, 285, 353, 441, 282, 297, 148]","{0, 1}",0.0,0-0.2
122970,"[218, 12, 2, 426, 398, 149, 104, 346, 420, 120, 289, 136, 315, 87, 360]","{0, 1, 2, 3}",0.25,0.2-0.4
109725,"[320, 374, 199, 161, 143, 157, 16, 297, 494, 406, 354, 285, 148, 106, 151]","{0, 1}",0.0,0-0.2
58776,"[4, 496, 420, 149, 5, 242, 2, 19, 217, 254, 21, 332, 423, 230, 398]","{0, 1, 2, 3, 4, 5, 6}",0.42857142857142855,0.4-0.6
83197,"[0, 18, 26, 354, 143, 430, 216, 174, 440, 355, 398, 307, 366, 139, 245]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
177278,"[5, 267, 77, 75, 60, 391, 4, 470, 323, 36, 380, 450, 284, 206, 274]","{0, 1, 2, 3, 4, 5}",0.3333333333333333,0.2-0.4
59822,"[315, 1, 66, 105, 471, 129, 497, 69, 494, 318, 73, 324, 423, 67, 163]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
45122,"[162, 154, 456, 263, 391, 478, 200, 479, 348, 350, 491, 311, 3, 278, 314]","{0, 1, 2, 3}",0.25,0.2-0.4
112200,"[33, 160, 280, 466, 36, 163, 394, 432, 144, 208, 135, 430, 465, 114, 79]","{0, 1, 2}",0.0,0-0.2
134402,"[2, 487, 308, 402, 204, 213, 5, 324, 91, 365, 231, 67, 464, 328, 168]","{0, 1, 2, 3, 4, 5}",0.3333333333333333,0.2-0.4
44362,"[0, 500, 348, 251, 239, 437, 377, 31, 321, 131, 256, 22, 306, 122, 88]",{0},1.0,0.8-1.0
199835,"[40, 424, 456, 89, 465, 354, 141, 250, 52, 329, 191, 29, 151, 93, 403]","{0, 1, 2, 3, 4}",0.0,0-0.2
162046,"[32, 2, 344, 132, 272, 504, 212, 352, 475, 51, 491, 470, 358, 478, 38]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
86581,"[0, 458, 155, 411, 258, 137, 81, 462, 472, 300, 295, 32, 414, 379, 163]","{0, 1}",0.5,0.4-0.6
96109,"[413, 12, 166, 378, 203, 299, 480, 26, 329, 181, 337, 244, 198, 193, 56]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.0,0-0.2
58906,"[251, 463, 0, 48, 400, 458, 24, 152, 110, 139, 269, 323, 147, 84, 258]",{0},1.0,0.8-1.0
166364,"[3, 470, 66, 346, 422, 390, 374, 25, 270, 201, 173, 219, 26, 68, 12]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.1,0-0.2
54815,"[0, 437, 482, 58, 138, 202, 459, 189, 181, 281, 354, 1, 96, 85, 370]",{0},1.0,0.8-1.0
166046,"[498, 0, 397, 459, 440, 483, 422, 258, 92, 378, 396, 372, 373, 224, 491]",{0},1.0,0.8-1.0
34537,"[90, 0, 31, 162, 421, 473, 154, 454, 384, 412, 2, 447, 81, 136, 414]","{0, 1, 2}",0.6666666666666666,0.6-0.8
104027,"[250, 31, 119, 298, 3, 268, 161, 314, 438, 27, 393, 323, 326, 149, 14]","{0, 1, 2, 3}",0.25,0.2-0.4
145088,"[81, 438, 43, 132, 396, 449, 362, 131, 1, 51, 380, 173, 0, 422, 389]","{0, 1, 2, 3}",0.5,0.4-0.6
173005,"[0, 331, 100, 46, 444, 426, 50, 263, 63, 166, 48, 170, 461, 237, 495]","{0, 1, 2, 3}",0.25,0.2-0.4
19721,"[1, 194, 153, 286, 409, 0, 405, 80, 440, 19, 238, 18, 123, 10, 43]","{0, 1}",1.0,0.8-1.0
86595,"[0, 148, 264, 381, 382, 326, 111, 20, 34, 119, 277, 129, 13, 250, 40]",{0},1.0,0.8-1.0
27054,"[238, 1, 320, 77, 64, 234, 2, 143, 110, 235, 464, 361, 350, 26, 197]","{0, 1, 2}",0.6666666666666666,0.6-0.8
70680,"[108, 188, 318, 0, 60, 171, 70, 361, 452, 488, 493, 64, 126, 492, 280]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
8622,"[4, 441, 354, 118, 319, 192, 89, 57, 281, 127, 477, 92, 443, 326, 280]","{0, 1}",0.0,0-0.2
119115,"[297, 103, 1, 123, 178, 38, 170, 300, 279, 318, 348, 394, 456, 263, 406]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
45482,"[210, 38, 316, 299, 137, 304, 501, 3, 115, 142, 1, 409, 457, 55, 397]","{0, 1, 2, 3}",0.5,0.4-0.6
37428,"[0, 481, 491, 28, 439, 248, 408, 221, 296, 6, 421, 238, 357, 215, 220]","{0, 1, 2, 3, 4, 5, 6}",0.2857142857142857,0.2-0.4
157490,"[0, 364, 330, 468, 69, 366, 207, 17, 370, 49, 31, 248, 302, 383, 275]",{0},1.0,0.8-1.0
131373,"[331, 463, 133, 164, 255, 29, 43, 110, 454, 118, 421, 34, 492, 380, 63]",{0},0.0,0-0.2
88461,"[0, 480, 468, 6, 133, 283, 106, 281, 184, 2, 310, 271, 3, 308, 11]","{0, 1, 2, 3, 4, 5, 6, 7}",0.5,0.4-0.6
121008,"[1, 242, 68, 418, 293, 13, 399, 434, 423, 180, 414, 83, 86, 227, 80]","{0, 1, 2}",0.3333333333333333,0.2-0.4
38163,"[289, 311, 91, 320, 271, 347, 208, 368, 306, 326, 253, 462, 340, 137, 231]","{0, 1, 2, 3, 4, 5, 6}",0.0,0-0.2
156051,"[294, 22, 1, 109, 132, 7, 359, 86, 457, 18, 92, 342, 191, 90, 417]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
197587,"[473, 169, 352, 472, 344, 386, 393, 302, 433, 86, 342, 292, 143, 102, 467]","{0, 1, 2, 3, 4}",0.0,0-0.2
45768,"[465, 0, 305, 107, 228, 333, 49, 56, 71, 449, 199, 62, 422, 211, 321]",{0},1.0,0.8-1.0
148031,"[1, 7, 144, 152, 68, 316, 384, 415, 306, 439, 417, 485, 461, 344, 2]","{0, 1, 2}",0.6666666666666666,0.6-0.8
16617,"[47, 127, 501, 340, 0, 117, 424, 290, 7, 145, 402, 82, 371, 415, 438]","{0, 1}",0.5,0.4-0.6
136949,"[0, 273, 142, 241, 132, 469, 161, 321, 316, 113, 4, 443, 344, 461, 460]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
58822,"[76, 393, 158, 129, 319, 103, 21, 193, 59, 221, 192, 111, 365, 273, 222]","{0, 1}",0.0,0-0.2
162507,"[169, 86, 29, 260, 173, 51, 36, 303, 224, 154, 316, 127, 115, 34, 204]",{0},0.0,0-0.2
200071,"[0, 10, 256, 211, 455, 136, 311, 416, 107, 18, 49, 264, 122, 72, 171]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.1111111111111111,0-0.2
178006,"[485, 464, 354, 101, 286, 391, 233, 119, 45, 202, 375, 432, 290, 96, 12]","{0, 1, 2, 3, 4, 5}",0.0,0-0.2
76967,"[3, 2, 310, 314, 52, 62, 10, 68, 234, 104, 277, 391, 181, 145, 282]","{0, 1, 2, 3}",0.5,0.4-0.6
31644,"[94, 130, 384, 479, 221, 54, 232, 225, 137, 292, 296, 481, 454, 283, 126]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.0,0-0.2
47890,"[254, 353, 337, 138, 77, 440, 195, 221, 415, 325, 242, 262, 146, 344, 426]","{0, 1}",0.0,0-0.2
138595,"[0, 91, 466, 166, 231, 19, 202, 336, 472, 147, 94, 196, 275, 141, 120]",{0},1.0,0.8-1.0
24976,"[381, 12, 118, 477, 225, 121, 480, 206, 406, 436, 165, 2, 25, 119, 305]","{0, 1, 2}",0.3333333333333333,0.2-0.4
132580,"[344, 103, 298, 350, 126, 2, 303, 112, 397, 227, 207, 493, 371, 393, 233]","{0, 1, 2}",0.3333333333333333,0.2-0.4
59383,"[165, 167, 32, 79, 99, 18, 51, 154, 15, 102, 233, 452, 161, 36, 412]",{0},0.0,0-0.2
116117,"[61, 335, 316, 326, 215, 450, 420, 371, 89, 175, 15, 405, 367, 411, 344]","{0, 1}",0.0,0-0.2
48074,"[462, 411, 200, 187, 195, 397, 19, 57, 203, 136, 329, 483, 99, 388, 254]","{0, 1, 2, 3, 4, 5, 6}",0.0,0-0.2
30326,"[462, 176, 476, 308, 307, 495, 48, 446, 318, 5, 4, 490, 170, 162, 144]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
97934,"[0, 390, 15, 128, 428, 76, 466, 149, 343, 304, 253, 81, 147, 28, 118]","{0, 1}",0.5,0.4-0.6
74381,"[272, 295, 181, 452, 370, 30, 51, 65, 241, 281, 334, 5, 192, 401, 59]","{0, 1, 2}",0.0,0-0.2
205562,"[0, 106, 472, 347, 66, 216, 411, 388, 445, 284, 78, 361, 282, 211, 169]",{0},1.0,0.8-1.0
143466,"[143, 320, 75, 101, 305, 105, 267, 156, 0, 236, 80, 344, 426, 289, 402]",{0},1.0,0.8-1.0
205056,"[5, 434, 332, 137, 207, 273, 203, 220, 379, 372, 74, 170, 9, 295, 378]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
31523,"[140, 103, 17, 250, 481, 301, 207, 139, 183, 372, 364, 427, 197, 275, 507]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}",0.0,0-0.2
59067,"[46, 426, 363, 35, 334, 213, 108, 194, 219, 51, 409, 299, 211, 163, 461]","{0, 1}",0.0,0-0.2
161510,"[0, 448, 351, 391, 477, 175, 78, 66, 328, 57, 95, 283, 64, 422, 496]","{0, 1, 2}",0.3333333333333333,0.2-0.4
189152,"[94, 411, 460, 301, 447, 469, 332, 108, 90, 356, 38, 312, 98, 290, 380]","{0, 1, 2, 3, 4, 5, 6}",0.0,0-0.2
64490,"[282, 433, 493, 478, 1, 146, 178, 298, 218, 82, 43, 157, 400, 260, 299]","{0, 1, 2}",0.3333333333333333,0.2-0.4
204940,"[0, 180, 218, 278, 176, 492, 499, 27, 240, 133, 23, 82, 346, 58, 169]",{0},1.0,0.8-1.0
187733,"[0, 392, 42, 283, 355, 100, 186, 409, 395, 130, 492, 302, 330, 433, 233]",{0},1.0,0.8-1.0
36101,"[24, 0, 402, 195, 263, 151, 341, 449, 361, 320, 142, 102, 52, 96, 18]","{0, 1, 2}",0.3333333333333333,0.2-0.4
40571,"[74, 283, 409, 500, 39, 16, 13, 359, 246, 250, 179, 88, 475, 11, 407]","{0, 1}",0.0,0-0.2
142974,"[375, 414, 284, 0, 307, 260, 6, 116, 165, 57, 142, 400, 218, 1, 66]","{0, 1, 2, 3, 4, 5, 6}",0.42857142857142855,0.4-0.6
40079,"[158, 334, 337, 66, 427, 245, 271, 444, 74, 353, 94, 211, 6, 227, 463]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
144510,"[293, 208, 21, 91, 464, 178, 455, 0, 381, 197, 18, 108, 142, 43, 53]",{0},1.0,0.8-1.0
38537,"[0, 478, 65, 74, 292, 10, 193, 294, 23, 278, 89, 311, 416, 281, 443]","{0, 1, 2}",0.3333333333333333,0.2-0.4
123278,"[66, 300, 0, 238, 284, 202, 1, 116, 119, 136, 135, 304, 172, 375, 96]","{0, 1}",1.0,0.8-1.0
25875,"[2, 45, 373, 9, 20, 452, 500, 415, 290, 449, 85, 438, 214, 3, 83]","{0, 1, 2, 3}",0.5,0.4-0.6
191596,"[0, 71, 147, 334, 73, 274, 498, 13, 92, 76, 136, 45, 157, 333, 174]",{0},1.0,0.8-1.0
156317,"[216, 148, 410, 380, 2, 132, 420, 81, 502, 384, 61, 395, 412, 370, 355]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.1111111111111111,0-0.2
128950,"[311, 388, 30, 480, 241, 112, 281, 413, 263, 147, 385, 27, 251, 365, 122]",{0},0.0,0-0.2
134455,"[275, 237, 208, 344, 211, 241, 5, 277, 498, 30, 11, 158, 411, 386, 194]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.1,0-0.2
32683,"[0, 266, 152, 355, 44, 269, 225, 226, 196, 303, 501, 416, 90, 325, 439]","{0, 1, 2, 3}",0.25,0.2-0.4
168082,"[238, 287, 127, 240, 364, 133, 199, 422, 254, 156, 338, 59, 284, 24, 243]",{0},0.0,0-0.2
54362,"[162, 118, 503, 253, 50, 234, 232, 509, 154, 397, 276, 410, 1, 357, 331]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}",0.047619047619047616,0-0.2
197595,"[291, 19, 353, 2, 164, 314, 348, 110, 246, 0, 146, 474, 163, 296, 463]","{0, 1}",0.5,0.4-0.6
151061,"[299, 0, 469, 451, 347, 184, 287, 298, 144, 464, 416, 379, 474, 499, 333]",{0},1.0,0.8-1.0
174683,"[1, 8, 210, 146, 451, 2, 286, 13, 98, 183, 288, 379, 4, 403, 90]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}",0.29411764705882354,0.2-0.4
97609,"[436, 448, 0, 264, 219, 75, 184, 391, 194, 477, 5, 354, 183, 66, 254]",{0},1.0,0.8-1.0
112847,"[0, 402, 312, 252, 87, 76, 206, 202, 53, 386, 82, 359, 395, 324, 467]",{0},1.0,0.8-1.0
194605,"[1, 2, 131, 4, 330, 432, 362, 461, 65, 173, 3, 259, 40, 175, 483]","{0, 1, 2, 3, 4, 5}",0.6666666666666666,0.6-0.8
50905,"[300, 2, 170, 194, 292, 282, 494, 361, 93, 103, 6, 66, 56, 241, 190]","{0, 1, 2}",0.3333333333333333,0.2-0.4
5994,"[0, 365, 199, 248, 150, 349, 97, 3, 424, 130, 115, 433, 106, 290, 247]",{0},1.0,0.8-1.0
154442,"[0, 304, 422, 95, 493, 228, 457, 25, 144, 17, 49, 429, 378, 215, 347]","{0, 1, 2, 3}",0.25,0.2-0.4
172488,"[467, 316, 373, 2, 155, 436, 249, 433, 64, 302, 261, 415, 177, 211, 423]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.1111111111111111,0-0.2
169114,"[173, 282, 262, 127, 20, 236, 400, 214, 335, 142, 1, 199, 449, 44, 105]","{0, 1}",0.5,0.4-0.6
80357,"[331, 84, 375, 157, 335, 399, 168, 192, 472, 57, 398, 387, 170, 266, 400]","{0, 1}",0.0,0-0.2
187587,"[459, 92, 120, 62, 279, 399, 115, 316, 150, 228, 140, 321, 371, 137, 83]",{0},0.0,0-0.2
109074,"[5, 415, 1, 443, 231, 350, 198, 55, 103, 323, 338, 389, 504, 437, 466]","{0, 1, 2, 3, 4, 5, 6}",0.2857142857142857,0.2-0.4
45897,"[217, 351, 477, 51, 389, 261, 209, 212, 400, 190, 15, 57, 472, 287, 78]","{0, 1, 2}",0.0,0-0.2
3213,"[469, 267, 419, 255, 193, 64, 393, 409, 270, 200, 54, 268, 320, 313, 292]","{0, 1, 2, 3, 4, 5, 6, 7}",0.0,0-0.2
126302,"[307, 165, 0, 442, 290, 503, 108, 112, 65, 113, 29, 187, 91, 318, 418]","{0, 1, 2, 3}",0.25,0.2-0.4
148386,"[221, 379, 380, 294, 7, 73, 16, 197, 316, 483, 362, 422, 160, 229, 443]","{0, 1, 2, 3, 4}",0.0,0-0.2
76652,"[0, 1, 202, 83, 108, 138, 276, 111, 232, 292, 114, 179, 447, 325, 41]","{0, 1}",1.0,0.8-1.0
20762,"[29, 2, 0, 213, 197, 477, 436, 137, 282, 21, 24, 25, 57, 373, 278]","{0, 1, 2}",0.6666666666666666,0.6-0.8
89931,"[373, 369, 321, 0, 50, 350, 367, 236, 340, 226, 313, 271, 338, 104, 475]",{0},1.0,0.8-1.0
158674,"[424, 448, 2, 264, 3, 137, 160, 436, 167, 348, 313, 349, 486, 309, 142]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
43201,"[1, 292, 10, 408, 207, 392, 375, 383, 262, 13, 319, 120, 0, 297, 495]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26}",0.14814814814814814,0-0.2
99079,"[306, 464, 336, 335, 50, 1, 243, 297, 362, 334, 498, 245, 0, 32, 134]","{0, 1}",1.0,0.8-1.0
129630,"[1, 439, 7, 401, 482, 9, 258, 78, 367, 46, 490, 67, 57, 398, 6]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}",0.25,0.2-0.4
2501,"[2, 397, 142, 450, 339, 0, 69, 224, 254, 471, 245, 145, 70, 361, 267]","{0, 1, 2}",0.6666666666666666,0.6-0.8
140687,"[18, 229, 418, 282, 416, 107, 344, 26, 108, 449, 300, 202, 340, 280, 118]","{0, 1, 2, 3, 4, 5}",0.0,0-0.2
79953,"[232, 280, 481, 244, 39, 453, 17, 274, 405, 38, 374, 469, 180, 311, 361]","{0, 1, 2, 3, 4, 5, 6}",0.0,0-0.2
153608,"[279, 108, 364, 155, 271, 0, 10, 162, 18, 414, 407, 188, 463, 165, 122]",{0},1.0,0.8-1.0
45988,"[137, 0, 196, 111, 500, 88, 62, 195, 279, 348, 394, 296, 75, 286, 28]",{0},1.0,0.8-1.0
168531,"[271, 364, 486, 477, 407, 323, 138, 173, 12, 273, 299, 442, 451, 125, 145]","{0, 1, 2, 3, 4}",0.0,0-0.2
18844,"[392, 478, 484, 240, 154, 132, 41, 465, 256, 262, 170, 441, 50, 224, 273]",{0},0.0,0-0.2
128192,"[356, 1, 174, 443, 487, 2, 358, 405, 98, 468, 363, 115, 352, 123, 83]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
191567,"[4, 134, 424, 307, 423, 113, 436, 136, 503, 500, 165, 123, 5, 0, 196]","{0, 1, 2, 3, 4, 5, 6}",0.42857142857142855,0.4-0.6
128194,"[153, 178, 397, 110, 470, 44, 421, 471, 301, 406, 3, 183, 2, 68, 33]","{0, 1, 2, 3, 4, 5, 6}",0.2857142857142857,0.2-0.4
68343,"[439, 140, 228, 151, 120, 191, 25, 365, 284, 197, 321, 190, 234, 298, 271]","{0, 1, 2, 3}",0.0,0-0.2
24789,"[102, 237, 19, 305, 482, 58, 495, 43, 1, 119, 51, 369, 286, 113, 6]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.2222222222222222,0.2-0.4
202979,"[370, 0, 122, 456, 312, 394, 454, 484, 175, 53, 137, 18, 463, 495, 221]",{0},1.0,0.8-1.0
136951,"[45, 128, 318, 479, 123, 330, 494, 445, 265, 392, 29, 60, 411, 142, 194]","{0, 1}",0.0,0-0.2
77021,"[1, 480, 394, 257, 377, 488, 223, 48, 240, 18, 39, 126, 404, 232, 139]","{0, 1}",0.5,0.4-0.6
51259,"[359, 52, 0, 1, 316, 27, 85, 462, 228, 395, 21, 463, 196, 335, 8]","{0, 1, 2, 3}",0.5,0.4-0.6
184725,"[0, 211, 18, 388, 166, 306, 153, 451, 87, 425, 327, 234, 115, 319, 162]","{0, 1}",0.5,0.4-0.6
56109,"[1, 45, 485, 101, 438, 398, 2, 158, 397, 3, 227, 43, 183, 102, 432]","{0, 1, 2, 3, 4, 5, 6}",0.42857142857142855,0.4-0.6
133444,"[7, 304, 8, 211, 175, 238, 437, 197, 350, 46, 370, 9, 327, 207, 30]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}",0.21428571428571427,0.2-0.4
88703,"[212, 268, 67, 430, 178, 489, 367, 273, 93, 493, 86, 22, 362, 365, 112]",{0},0.0,0-0.2
7999,"[0, 388, 275, 491, 183, 206, 26, 417, 274, 355, 209, 496, 255, 207, 85]","{0, 1}",0.5,0.4-0.6
68231,"[164, 282, 29, 200, 382, 379, 434, 1, 263, 223, 460, 440, 386, 404, 228]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
141760,"[205, 279, 28, 122, 271, 147, 281, 244, 2, 112, 404, 378, 157, 458, 486]","{0, 1, 2, 3}",0.25,0.2-0.4
10188,"[430, 85, 230, 99, 431, 126, 264, 309, 365, 499, 375, 497, 139, 129, 81]","{0, 1}",0.0,0-0.2
157571,"[0, 209, 4, 2, 72, 94, 471, 387, 130, 306, 489, 166, 1, 38, 75]","{0, 1, 2, 3, 4}",0.8,0.8-1.0
109213,"[3, 471, 341, 399, 29, 286, 406, 283, 450, 168, 153, 390, 453, 255, 302]","{0, 1, 2, 3}",0.25,0.2-0.4
12505,"[227, 251, 421, 482, 26, 474, 10, 470, 113, 492, 433, 143, 273, 243, 327]","{0, 1}",0.0,0-0.2
176888,"[485, 47, 0, 458, 151, 126, 71, 110, 55, 403, 448, 90, 111, 231, 177]","{0, 1, 2, 3}",0.25,0.2-0.4
56993,"[187, 373, 401, 410, 375, 402, 94, 485, 103, 400, 422, 317, 272, 455, 93]",{0},0.0,0-0.2
9003,"[451, 0, 89, 398, 278, 77, 322, 439, 150, 38, 342, 297, 253, 125, 94]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
81644,"[272, 491, 9, 438, 212, 2, 216, 501, 114, 135, 254, 59, 441, 270, 284]","{0, 1, 2, 3}",0.25,0.2-0.4
195621,"[504, 165, 349, 130, 358, 296, 344, 176, 161, 509, 466, 39, 12, 1, 207]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}",0.14285714285714285,0-0.2
